FECHA,HORA,ACO,AJM,ATI,BJU,CAM,CCA,CHO,CUA,CUT,FAC,FAR,HGM,INN,IZT,LLA,LPR,MER,MGH,MON,MPA,NEZ,PED,SAC,SAG,SFE,SJA,TAH,TLA,TLI,UAX,UIZ,VIF,XAL
24/2/2024,13,-99,4,11,-99,-99,6,-99,4,15,10,13,11,-99,7,-99,16,9,10,6,4,9,5,8,13,-99,-99,5,-99,15,3,8,12,13
24/2/2024,14,-99,4,7,-99,-99,4,-99,4,6,7,6,6,-99,4,-99,12,4,6,4,2,6,4,4,5,-99,-99,3,-99,5,1,4,5,8
24/2/2024,15,-99,4,6,-99,-99,4,-99,4,6,5,8,7,-99,4,-99,7,6,6,3,2,4,4,4,4,-99,-99,3,-99,6,1,4,4,6
24/2/2024,16,-99,3,5,-99,-99,4,-99,4,5,5,5,6,-99,5,-99,4,6,5,2,2,6,4,3,3,-99,-99,3,-99,5,1,4,4,-99
24/2/2024,17,-99,3,5,-99,-99,4,-99,4,5,5,4,6,-99,4,-99,3,5,4,1,2,4,4,3,2,-99,-99,3,-99,5,2,5,3,3
24/2/2024,18,-99,4,9,-99,-99,4,-99,4,10,5,3,4,-99,3,-99,3,3,4,1,2,3,3,2,1,-99,-99,3,-99,5,1,3,3,3
24/2/2024,19,-99,4,12,-99,-99,3,-99,5,8,11,3,4,-99,2,-99,4,3,6,2,1,3,-99,2,1,-99,-99,2,-99,8,1,2,2,3
24/2/2024,20,-99,6,4,-99,-99,9,-99,19,2,10,2,5,-99,4,-99,2,4,13,0,1,2,9,2,1,-99,-99,2,-99,3,1,2,1,1
24/2/2024,21,-99,11,2,-99,-99,3,-99,21,1,2,2,1,-99,0,-99,1,0,3,0,1,1,5,2,1,-99,-99,2,-99,2,0,1,1,1
24/2/2024,22,-99,6,5,-99,-99,2,-99,15,2,3,2,1,-99,0,-99,1,0,3,0,0,1,4,1,0,-99,-99,2,-99,2,0,1,1,1
24/2/2024,23,-99,4,7,-99,-99,5,-99,9,5,7,2,4,-99,1,-99,1,1,8,0,0,2,5,1,0,-99,-99,1,-99,3,0,1,1,2
24/2/2024,24,-99,2,11,-99,-99,3,-99,6,12,7,2,7,-99,4,-99,2,3,7,0,-99,2,2,1,1,-99,-99,2,-99,5,0,3,2,3
25/2/2024,1,-99,1,8,-99,-99,1,-99,2,10,6,2,8,-99,4,-99,2,5,5,0,0,2,1,1,1,-99,-99,2,-99,9,0,4,5,4
25/2/2024,2,-99,1,4,-99,-99,1,-99,1,6,3,2,6,-99,3,-99,3,4,5,1,0,3,1,1,3,-99,-99,1,-99,9,0,3,12,4
25/2/2024,3,-99,1,5,-99,-99,1,-99,1,4,3,3,5,-99,2,-99,3,4,4,0,0,4,0,2,4,-99,-99,1,-99,9,0,3,8,3
25/2/2024,4,-99,1,7,-99,-99,1,-99,1,4,2,3,4,-99,2,-99,3,4,2,0,0,5,0,3,3,-99,-99,1,-99,7,0,4,6,4
25/2/2024,5,-99,-99,5,-99,-99,1,-99,1,4,2,3,3,-99,1,-99,3,4,2,0,0,3,0,3,2,-99,-99,1,-99,10,0,3,6,-99
25/2/2024,6,-99,1,4,-99,-99,1,-99,1,3,2,2,3,-99,1,-99,3,4,2,1,0,2,0,3,1,-99,-99,1,-99,9,0,2,5,6
25/2/2024,7,-99,1,3,-99,-99,1,-99,1,2,2,2,2,-99,1,-99,3,4,2,1,0,3,0,3,1,-99,-99,1,-99,8,0,2,4,4
25/2/2024,8,-99,1,2,-99,-99,1,-99,1,4,2,2,3,-99,1,-99,5,4,4,1,0,3,1,3,1,-99,-99,1,-99,6,0,2,3,4
25/2/2024,9,-99,1,2,-99,-99,1,-99,1,6,2,3,3,-99,1,-99,5,2,3,1,0,4,1,4,1,-99,-99,1,-99,6,0,2,4,5
25/2/2024,10,-99,1,6,-99,-99,2,-99,1,7,5,3,3,-99,2,-99,5,4,2,2,0,4,1,4,3,-99,-99,2,-99,7,0,2,5,5
25/2/2024,11,-99,1,6,-99,-99,2,-99,1,8,3,5,4,-99,3,-99,5,3,3,4,0,4,1,4,4,-99,-99,3,-99,6,0,3,7,5
25/2/2024,12,-99,1,3,-99,-99,1,-99,1,4,2,4,4,-99,3,-99,4,2,3,2,0,4,-99,3,2,-99,-99,2,-99,4,0,3,4,4
25/2/2024,13,-99,1,1,-99,-99,2,-99,1,2,2,2,4,-99,1,-99,3,2,3,1,0,2,1,2,1,-99,-99,2,-99,2,0,2,2,2
25/2/2024,14,-99,2,2,-99,-99,3,-99,1,3,2,2,3,-99,1,-99,1,1,3,1,1,3,2,2,1,-99,-99,2,-99,2,0,2,1,1
25/2/2024,15,-99,2,2,-99,-99,2,-99,1,2,2,1,2,-99,0,-99,1,0,2,-99,9,2,1,1,0,-99,-99,2,-99,2,0,2,1,1
25/2/2024,16,-99,1,2,-99,-99,1,-99,1,2,2,1,1,-99,0,-99,1,0,2,0,4,1,1,1,0,-99,-99,1,-99,2,0,1,1,1
25/2/2024,17,-99,1,1,-99,-99,1,-99,1,1,1,1,1,-99,0,-99,0,0,2,0,0,1,1,0,0,-99,-99,1,-99,1,0,1,0,0
25/2/2024,18,-99,1,1,-99,-99,1,-99,1,1,1,1,1,-99,0,-99,0,0,1,0,0,1,1,0,0,-99,-99,1,-99,1,0,1,0,0
25/2/2024,19,-99,-99,1,-99,-99,1,-99,0,1,1,1,1,-99,0,-99,0,0,1,0,0,1,0,0,0,-99,-99,1,-99,1,0,1,0,0
25/2/2024,20,-99,0,0,-99,-99,0,-99,0,1,1,1,1,-99,0,-99,0,0,1,0,0,1,0,0,0,-99,-99,1,-99,1,0,1,0,0
25/2/2024,21,-99,0,0,-99,-99,0,-99,0,1,1,1,1,-99,0,-99,0,0,1,-99,0,1,0,0,0,-99,-99,1,-99,1,0,0,0,0
25/2/2024,22,-99,0,0,-99,-99,0,-99,0,1,1,1,1,-99,0,-99,0,0,2,0,0,1,0,0,0,-99,-99,1,-99,-99,0,1,1,1
25/2/2024,23,-99,0,1,-99,-99,0,-99,1,1,1,1,2,-99,0,-99,0,0,1,0,0,1,0,0,0,-99,-99,1,-99,2,0,1,2,1
25/2/2024,24,-99,0,1,-99,-99,0,-99,0,2,1,1,1,-99,0,-99,1,1,1,0,0,-99,0,1,0,-99,-99,1,-99,2,0,1,2,2
26/2/2024,1,-99,0,1,-99,-99,0,-99,0,1,1,1,1,-99,0,-99,1,0,1,1,0,-99,0,2,1,-99,-99,1,-99,2,0,1,2,8
26/2/2024,2,-99,0,0,-99,-99,0,-99,0,1,0,2,1,-99,0,-99,1,0,1,1,0,-99,-99,1,0,-99,-99,1,-99,2,0,1,2,15
26/2/2024,3,-99,0,0,-99,-99,0,-99,0,1,0,2,2,-99,1,-99,3,0,2,0,0,-99,0,1,0,-99,-99,1,-99,2,0,1,1,5
26/2/2024,4,-99,0,0,-99,-99,0,-99,0,1,0,2,2,-99,0,-99,3,2,1,0,0,-99,0,1,0,-99,-99,1,-99,2,0,1,1,5
26/2/2024,5,-99,0,0,-99,-99,0,-99,0,1,0,1,2,-99,0,-99,3,2,1,1,0,-99,0,2,0,-99,-99,1,-99,2,0,2,3,5
26/2/2024,6,-99,1,1,-99,-99,0,-99,0,1,1,1,2,0,2,-99,3,2,3,0,0,-99,0,2,1,-99,-99,1,-99,3,2,3,3,5
26/2/2024,7,-99,1,1,-99,-99,1,-99,0,1,3,2,3,0,3,-99,3,4,4,3,0,-99,0,3,3,-99,-99,2,-99,6,2,4,4,8
26/2/2024,8,-99,0,2,-99,-99,3,-99,1,1,5,2,4,0,4,-99,5,8,3,7,0,4,0,3,3,-99,-99,2,-99,5,0,6,5,10
26/2/2024,9,-99,1,3,-99,-99,2,-99,1,1,3,2,5,0,3,-99,8,6,3,5,0,3,1,3,2,-99,-99,2,-99,7,0,4,4,10
26/2/2024,10,-99,1,3,-99,-99,3,-99,0,3,5,2,4,0,2,-99,10,4,2,2,0,4,1,2,4,-99,-99,1,-99,5,0,3,4,23
26/2/2024,11,-99,1,4,-99,-99,2,-99,0,2,5,3,4,-99,1,-99,6,3,2,1,0,3,1,2,3,-99,-99,1,-99,8,0,2,5,23
26/2/2024,12,-99,1,2,-99,-99,1,-99,0,1,2,2,3,-99,1,-99,3,1,-99,1,0,3,0,1,1,-99,-99,1,-99,2,0,2,2,4
26/2/2024,13,-99,1,1,-99,-99,1,-99,0,1,3,2,2,0,0,-99,0,1,-99,1,0,2,0,1,0,-99,-99,1,-99,1,0,1,1,1
26/2/2024,14,-99,1,1,-99,-99,1,-99,1,1,2,1,2,1,0,-99,1,0,-99,0,0,2,1,1,0,-99,-99,1,-99,1,0,1,1,1
26/2/2024,15,-99,1,1,-99,-99,1,-99,1,1,2,1,2,1,0,-99,1,0,-99,0,0,2,0,1,0,-99,-99,1,-99,1,0,1,0,1
26/2/2024,16,-99,1,1,-99,-99,1,-99,1,1,1,1,1,1,0,-99,1,0,1,0,0,2,1,1,0,-99,-99,1,-99,1,0,1,0,1
26/2/2024,17,-99,1,1,-99,-99,1,-99,1,1,1,1,2,1,0,-99,0,1,1,0,0,1,0,1,0,-99,-99,1,-99,1,0,1,0,1
26/2/2024,18,-99,1,1,-99,-99,1,-99,1,4,1,1,2,1,0,-99,1,0,1,1,0,1,1,1,0,-99,-99,1,-99,3,0,1,-99,1
26/2/2024,19,-99,1,4,-99,-99,1,-99,1,4,2,4,2,1,0,-99,3,1,1,1,0,1,1,1,2,-99,-99,1,-99,3,0,1,1,4
26/2/2024,20,-99,1,5,-99,-99,1,-99,0,2,4,2,3,0,0,-99,1,1,2,1,0,1,0,1,0,-99,-99,1,-99,2,0,1,0,1
26/2/2024,21,-99,2,1,-99,-99,1,-99,0,1,4,1,2,1,0,-99,1,1,2,0,0,2,1,1,0,-99,-99,1,-99,1,0,2,0,1
26/2/2024,22,-99,3,1,-99,-99,2,-99,2,1,1,1,1,1,1,-99,1,0,2,0,0,2,1,1,0,-99,-99,2,-99,1,0,1,0,1
26/2/2024,23,-99,5,2,-99,-99,3,-99,2,1,2,1,2,1,0,-99,1,1,3,0,0,1,3,1,0,-99,-99,2,-99,2,0,-99,1,2
26/2/2024,24,-99,3,2,-99,-99,3,-99,1,1,2,1,2,1,0,-99,3,1,2,0,0,1,2,1,0,-99,-99,2,-99,2,0,3,1,3
27/2/2024,1,-99,2,2,-99,-99,2,-99,2,2,2,2,2,1,0,-99,2,1,1,0,0,2,1,1,0,-99,-99,1,-99,2,0,2,1,5
27/2/2024,2,-99,2,1,-99,-99,1,-99,2,2,1,2,3,2,1,-99,2,2,1,2,0,2,1,1,1,-99,-99,1,-99,2,0,2,2,5
27/2/2024,3,-99,2,1,-99,-99,1,-99,2,1,1,2,2,1,1,-99,2,1,2,1,0,3,1,1,0,-99,-99,1,-99,1,0,2,2,4
27/2/2024,4,-99,2,1,-99,-99,1,-99,1,1,1,2,2,1,1,-99,2,1,2,1,0,4,1,1,0,-99,-99,1,-99,2,0,2,3,3
27/2/2024,5,-99,1,1,-99,-99,1,-99,1,1,1,2,1,1,1,-99,2,1,1,1,0,5,1,1,1,-99,-99,1,-99,2,0,2,3,4
27/2/2024,6,-99,1,1,-99,-99,1,-99,1,1,2,3,1,1,1,-99,3,2,1,2,0,6,1,2,1,-99,-99,1,-99,3,0,2,3,6
27/2/2024,7,-99,1,3,-99,-99,1,-99,1,1,3,3,2,1,1,-99,4,2,2,3,0,5,1,2,2,-99,-99,1,-99,4,0,2,3,7
27/2/2024,8,-99,1,4,-99,-99,4,-99,1,1,5,3,2,1,2,-99,9,5,2,5,0,4,2,4,4,-99,-99,2,-99,4,0,4,4,-99
27/2/2024,9,-99,2,4,-99,-99,5,-99,1,2,4,4,4,1,6,-99,9,5,3,4,0,4,-99,7,5,-99,-99,2,-99,5,0,5,5,9
27/2/2024,10,-99,2,3,-99,-99,3,-99,1,3,11,4,5,2,4,-99,7,5,3,2,0,4,2,4,4,-99,-99,2,-99,6,0,3,4,8
27/2/2024,11,-99,2,3,-99,-99,2,-99,2,4,15,3,4,3,3,-99,5,4,2,1,0,4,1,3,3,-99,-99,2,-99,5,0,3,3,5
27/2/2024,12,-99,3,5,-99,-99,2,-99,3,3,3,-99,4,3,2,-99,4,3,3,1,1,3,2,-99,2,-99,-99,2,-99,3,-99,3,3,4
27/2/2024,13,-99,3,2,-99,-99,3,-99,2,3,3,-99,4,2,3,-99,4,3,4,2,0,3,2,2,2,-99,-99,2,-99,3,1,3,3,4
27/2/2024,14,-99,3,2,-99,-99,3,-99,2,2,3,-99,3,2,2,-99,3,2,3,2,0,3,2,2,1,-99,-99,2,-99,3,0,3,2,3
27/2/2024,15,-99,2,2,-99,-99,2,-99,2,2,3,-99,3,2,2,-99,3,2,2,1,0,3,2,2,1,-99,-99,2,-99,3,0,3,2,2
27/2/2024,16,-99,2,3,-99,-99,2,-99,2,3,3,-99,3,2,2,-99,3,2,2,1,1,3,2,2,1,-99,-99,2,-99,4,0,3,2,2
27/2/2024,17,-99,-99,3,-99,-99,2,-99,2,3,3,-99,3,2,1,-99,2,2,2,2,1,3,2,2,1,-99,-99,-99,-99,4,0,3,2,3
27/2/2024,18,-99,2,-99,-99,-99,2,-99,2,3,3,-99,3,1,1,-99,-99,2,2,1,0,3,2,2,1,-99,-99,1,-99,4,0,3,2,3
27/2/2024,19,-99,2,-99,-99,-99,1,-99,1,2,3,-99,2,1,1,-99,-99,1,2,1,1,2,1,1,1,-99,-99,1,-99,3,0,2,2,2
27/2/2024,20,-99,2,-99,-99,-99,1,-99,1,2,2,-99,2,1,1,-99,-99,1,1,1,0,2,1,1,0,-99,-99,2,-99,3,0,2,1,2
27/2/2024,21,-99,2,-99,-99,-99,1,-99,1,2,2,-99,2,1,1,-99,-99,1,1,1,0,2,1,1,0,-99,-99,2,-99,2,0,2,1,3
27/2/2024,22,-99,2,-99,-99,-99,1,-99,1,2,2,-99,2,1,1,-99,-99,1,1,1,0,2,1,1,0,-99,-99,1,-99,2,0,2,1,3
27/2/2024,23,-99,2,-99,-99,-99,2,-99,1,2,2,-99,2,1,1,-99,-99,1,1,0,0,2,1,1,0,-99,-99,1,-99,4,0,2,1,3
27/2/2024,24,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
28/2/2024,1,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
28/2/2024,2,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
28/2/2024,3,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
28/2/2024,4,-99,3,-99,-99,-99,1,-99,2,3,1,2,2,1,1,-99,-99,1,2,1,1,2,1,-99,0,-99,-99,1,-99,-99,-99,-99,2,3
28/2/2024,5,-99,2,-99,-99,-99,1,-99,2,3,1,2,2,1,0,-99,-99,1,2,0,0,2,1,-99,1,-99,-99,1,-99,-99,-99,-99,2,3
28/2/2024,6,-99,2,-99,-99,-99,1,-99,2,2,1,2,2,1,1,-99,-99,3,2,1,0,2,1,-99,4,-99,-99,1,-99,-99,-99,-99,4,5
28/2/2024,7,-99,3,-99,-99,-99,1,-99,1,2,3,2,2,1,3,-99,-99,5,2,1,0,4,1,-99,2,-99,-99,2,-99,-99,-99,-99,4,9
28/2/2024,8,-99,2,-99,-99,-99,3,-99,2,2,4,3,4,1,5,-99,-99,6,3,5,6,5,2,-99,3,-99,-99,2,-99,-99,-99,-99,7,11
28/2/2024,9,-99,3,4,-99,-99,2,-99,1,3,3,5,4,1,3,-99,8,6,2,7,16,6,1,-99,3,-99,-99,3,-99,-99,-99,-99,6,11
28/2/2024,10,-99,4,3,-99,-99,3,-99,1,4,4,5,5,2,3,-99,5,5,3,3,14,6,3,-99,3,-99,-99,2,-99,-99,-99,-99,6,7
28/2/2024,11,-99,4,2,-99,-99,4,-99,1,4,3,6,5,3,4,-99,6,4,3,2,7,6,3,-99,2,-99,-99,5,-99,-99,-99,-99,6,7
28/2/2024,12,-99,3,2,-99,-99,3,-99,2,3,2,6,4,6,3,-99,7,3,3,2,3,6,3,-99,3,-99,-99,4,-99,-99,-99,-99,4,5
28/2/2024,13,-99,4,3,-99,-99,4,-99,4,4,4,4,5,7,3,-99,6,4,4,3,2,5,3,-99,3,-99,-99,4,-99,-99,-99,-99,4,4
28/2/2024,14,-99,5,5,-99,-99,5,-99,6,5,4,5,6,6,4,-99,4,5,5,8,3,6,5,5,5,-99,-99,5,-99,-99,5,-99,5,5
28/2/2024,15,-99,5,5,-99,-99,6,-99,5,6,5,9,7,5,6,-99,6,6,6,9,4,9,6,7,8,-99,-99,5,-99,-99,6,6,8,8
28/2/2024,16,-99,5,6,-99,-99,6,-99,5,6,5,9,7,4,6,-99,7,-99,6,8,4,9,5,8,7,-99,-99,5,-99,6,6,7,8,8
28/2/2024,17,-99,5,5,-99,-99,5,-99,5,6,6,8,6,4,5,-99,6,5,5,7,3,8,4,8,6,-99,-99,6,-99,6,6,7,7,7
28/2/2024,18,-99,4,5,-99,-99,5,-99,4,6,5,7,6,4,5,-99,6,6,5,4,2,6,4,5,5,-99,-99,5,-99,5,6,7,6,6
28/2/2024,19,-99,3,4,-99,-99,4,-99,4,3,4,5,5,2,4,-99,3,4,4,2,2,4,-99,3,1,-99,-99,3,-99,2,4,3,1,3
28/2/2024,20,-99,3,1,-99,-99,2,-99,2,1,1,2,3,2,2,-99,1,2,1,1,1,3,2,3,1,-99,-99,2,-99,1,4,3,1,1
28/2/2024,21,-99,2,1,-99,-99,2,-99,1,1,1,1,1,1,1,-99,1,0,1,0,1,2,1,2,1,-99,-99,2,-99,1,3,2,1,1
28/2/2024,22,-99,2,1,-99,-99,1,-99,1,1,0,1,2,1,0,-99,1,0,1,0,1,1,1,1,0,-99,-99,2,-99,0,3,1,0,1
28/2/2024,23,-99,2,1,-99,-99,1,-99,1,1,0,1,2,1,1,-99,0,1,1,0,0,2,1,1,0,-99,-99,1,-99,1,2,1,1,1
28/2/2024,24,-99,1,1,-99,-99,1,-99,0,1,0,1,2,1,1,-99,1,2,1,0,0,2,-99,1,0,-99,-99,1,-99,0,2,2,1,1
29/2/2024,1,-99,1,29,-99,-99,1,-99,0,2,12,1,3,1,1,-99,1,1,2,0,0,2,1,2,0,-99,-99,1,-99,1,2,2,1,1
29/2/2024,2,-99,3,47,-99,-99,8,-99,7,-99,39,2,18,1,7,-99,2,3,18,0,0,1,5,1,1,-99,-99,1,-99,4,8,2,1,2
29/2/2024,3,-99,6,41,-99,-99,11,-99,10,-99,30,2,20,2,18,-99,2,21,17,0,3,2,12,1,1,-99,-99,11,-99,13,17,14,2,-99
29/2/2024,4,-99,6,34,-99,-99,12,-99,6,35,19,3,19,1,17,-99,2,20,15,-99,5,11,9,9,1,-99,-99,-99,-99,26,14,15,5,-99
29/2/2024,5,-99,5,19,-99,-99,6,-99,4,22,10,12,18,1,17,-99,3,24,10,0,3,23,-99,11,1,-99,-99,8,-99,25,9,14,10,-99
29/2/2024,6,-99,5,15,-99,-99,3,-99,3,16,6,3,17,1,15,-99,4,23,6,1,3,12,2,5,2,-99,-99,7,-99,20,3,15,10,-99
29/2/2024,7,-99,4,9,-99,-99,2,-99,3,10,5,2,16,1,16,-99,4,21,5,2,2,7,2,2,3,-99,-99,5,-99,17,3,12,8,-99
29/2/2024,8,-99,6,-99,-99,-99,3,-99,3,10,6,3,16,1,9,-99,7,13,7,2,3,7,2,2,3,-99,-99,4,-99,13,3,8,14,-99
29/2/2024,9,-99,6,-99,-99,-99,6,-99,3,17,6,7,15,1,8,-99,13,10,8,1,7,5,4,4,4,-99,-99,4,-99,15,4,8,16,-99
29/2/2024,10,-99,6,-99,-99,-99,5,-99,3,13,6,8,11,1,6,-99,12,9,9,4,5,-99,4,8,8,-99,-99,5,-99,11,6,7,11,-99
29/2/2024,11,-99,5,-99,-99,-99,6,-99,-99,12,9,7,8,1,4,-99,9,7,7,5,5,5,4,6,-99,-99,-99,6,-99,10,6,6,12,-99
29/2/2024,12,-99,6,-99,-99,-99,5,-99,-99,8,7,-99,6,1,3,-99,6,4,5,3,4,5,-99,5,-99,-99,-99,4,-99,7,5,5,9,-99
29/2/2024,13,-99,3,-99,-99,-99,4,-99,3,6,4,-99,4,1,3,-99,3,3,3,2,1,4,-99,2,-99,-99,-99,2,-99,5,3,4,4,-99
29/2/2024,14,-99,1,-99,-99,-99,1,-99,1,5,3,3,2,1,1,-99,2,1,2,1,0,3,1,1,-99,-99,-99,1,-99,2,1,2,2,-99
29/2/2024,15,-99,1,-99,-99,-99,1,-99,1,3,1,2,1,-99,0,-99,2,0,1,0,0,2,0,1,1,-99,-99,-99,-99,2,1,1,2,-99
29/2/2024,16,-99,1,-99,-99,-99,1,-99,1,3,1,1,2,1,0,-99,1,1,1,1,0,2,1,1,0,-99,-99,1,-99,1,1,1,2,-99
29/2/2024,17,-99,1,-99,-99,-99,1,-99,1,2,1,1,1,1,0,-99,1,1,1,0,0,2,1,-99,0,-99,-99,1,-99,1,1,1,1,-99
29/2/2024,18,-99,1,1,-99,-99,1,-99,0,11,0,2,2,1,1,-99,-99,1,1,1,0,1,1,1,0,-99,-99,1,-99,3,1,1,1,-99
29/2/2024,19,-99,1,1,-99,-99,1,-99,1,6,0,2,1,1,0,-99,1,1,1,1,0,1,1,1,0,-99,-99,1,-99,4,2,1,1,-99
29/2/2024,20,-99,1,1,-99,-99,1,-99,1,1,1,2,2,1,1,-99,2,1,1,1,0,1,1,1,0,-99,-99,1,-99,10,2,1,1,-99
29/2/2024,21,-99,1,1,-99,-99,-99,-99,0,1,1,2,2,1,0,-99,2,0,1,1,0,2,-99,1,1,-99,-99,1,-99,1,2,1,1,-99
29/2/2024,22,-99,2,1,-99,-99,-99,-99,1,1,1,2,2,1,0,-99,1,1,1,1,0,2,1,1,1,-99,-99,1,-99,1,2,1,1,-99
29/2/2024,23,-99,2,1,-99,-99,1,-99,0,1,2,2,2,1,0,-99,2,1,1,0,0,2,1,1,1,-99,-99,1,-99,1,2,1,1,-99
29/2/2024,24,-99,2,1,-99,-99,1,-99,0,2,1,2,2,1,0,-99,1,1,1,0,0,2,1,1,1,-99,-99,1,-99,1,1,1,1,-99
1/3/2024,1,-99,2,1,-99,-99,1,-99,0,1,1,2,2,1,1,-99,1,1,1,0,0,2,1,1,1,-99,-99,1,-99,1,1,1,1,-99
1/3/2024,2,-99,1,1,-99,-99,1,-99,0,1,1,3,2,1,1,-99,1,1,1,0,0,2,1,1,2,-99,-99,1,-99,1,1,1,1,-99
1/3/2024,3,-99,1,1,-99,-99,1,-99,1,1,0,3,2,1,0,-99,2,1,2,1,0,2,1,1,1,-99,-99,1,-99,4,1,1,1,-99
1/3/2024,4,-99,1,1,-99,-99,1,-99,1,1,1,2,2,0,0,-99,3,2,2,0,0,2,1,1,1,-99,-99,1,-99,5,1,1,-99,-99
1/3/2024,5,-99,1,1,-99,-99,1,-99,0,1,1,2,2,1,0,-99,3,1,1,1,0,2,1,1,1,-99,-99,1,-99,2,1,1,3,-99
1/3/2024,6,-99,2,1,-99,-99,1,-99,0,1,1,2,2,0,1,-99,3,2,1,2,0,3,1,1,1,-99,-99,1,-99,4,1,1,3,-99
1/3/2024,7,-99,3,3,-99,-99,1,-99,1,1,2,2,2,1,1,-99,5,4,2,1,0,4,1,3,3,-99,-99,1,-99,4,1,3,4,-99
1/3/2024,8,-99,3,4,-99,-99,3,-99,2,2,4,3,3,1,1,-99,7,4,3,2,1,4,3,3,3,-99,-99,2,-99,4,1,4,5,-99
1/3/2024,9,-99,2,4,-99,-99,3,-99,3,2,3,3,3,1,1,-99,7,2,2,3,0,5,2,3,3,-99,-99,2,-99,6,1,3,5,-99
1/3/2024,10,-99,2,3,-99,-99,2,-99,3,6,3,3,3,1,2,-99,4,2,2,1,0,3,1,2,2,-99,-99,1,-99,7,1,2,7,-99
1/3/2024,11,-99,5,6,-99,-99,4,-99,4,17,5,3,3,1,2,-99,3,2,4,1,0,3,4,2,3,-99,-99,2,-99,14,1,4,12,-99
1/3/2024,12,-99,3,3,-99,-99,4,-99,4,19,2,2,3,1,3,-99,4,2,3,1,0,4,-99,3,3,-99,-99,2,-99,12,4,4,18,-99
1/3/2024,13,-99,3,4,-99,-99,3,-99,3,16,2,3,4,1,2,-99,2,3,3,1,0,2,-99,1,2,-99,-99,2,-99,9,1,2,7,-99
1/3/2024,14,-99,2,8,-99,-99,2,-99,1,-99,3,2,3,1,1,-99,2,2,3,1,0,2,-99,1,1,-99,-99,2,-99,7,1,2,6,-99
1/3/2024,15,-99,2,6,-99,-99,2,-99,0,-99,2,2,2,1,1,-99,2,1,2,1,0,2,-99,1,1,-99,-99,1,-99,5,1,2,6,-99
1/3/2024,16,-99,1,4,-99,-99,1,-99,0,-99,1,2,2,1,1,-99,2,1,1,1,0,2,-99,1,1,-99,-99,1,-99,4,1,2,5,-99
1/3/2024,17,-99,1,2,-99,-99,1,-99,0,-99,1,2,2,1,0,-99,2,1,1,1,0,2,-99,1,1,-99,-99,1,-99,2,1,1,3,-99
1/3/2024,18,-99,1,1,-99,-99,1,-99,0,-99,0,2,2,1,0,-99,1,0,1,1,0,1,-99,1,0,-99,-99,1,-99,1,1,1,1,-99
1/3/2024,19,-99,1,1,-99,-99,1,-99,1,-99,0,1,1,1,0,-99,1,1,1,0,0,1,-99,1,0,-99,-99,1,-99,1,2,1,1,-99
1/3/2024,20,-99,1,1,-99,-99,1,-99,1,-99,1,2,2,1,0,-99,1,1,1,0,0,2,0,1,0,-99,-99,1,-99,3,2,1,1,-99
1/3/2024,21,-99,1,1,-99,-99,1,-99,1,-99,1,2,1,1,0,-99,1,1,1,0,0,2,0,1,1,-99,-99,1,-99,1,2,1,1,-99
1/3/2024,22,-99,1,1,-99,-99,1,-99,0,-99,1,2,2,0,0,-99,1,1,1,0,0,2,1,1,1,-99,-99,1,-99,1,2,1,1,-99
1/3/2024,23,-99,1,1,-99,-99,1,-99,0,-99,1,2,2,0,0,-99,1,1,1,1,0,2,1,1,1,-99,-99,1,-99,1,1,1,1,-99
1/3/2024,24,-99,1,1,-99,-99,1,-99,1,-99,1,2,1,0,0,-99,1,1,1,0,0,2,0,1,1,-99,-99,1,-99,1,1,1,1,-99
2/3/2024,1,-99,1,1,-99,-99,1,-99,1,1,0,2,2,0,0,-99,2,1,1,0,0,2,0,1,1,-99,-99,1,-99,1,1,1,2,-99
2/3/2024,2,-99,1,1,-99,-99,1,-99,0,1,0,2,2,0,0,-99,2,1,1,1,0,-99,0,1,1,-99,-99,1,-99,1,1,1,2,-99
2/3/2024,3,-99,1,1,-99,-99,1,-99,1,1,0,3,2,0,0,-99,2,1,1,1,0,-99,1,1,1,-99,-99,1,-99,1,1,1,2,-99
2/3/2024,4,-99,2,1,-99,-99,1,-99,1,1,0,2,2,0,0,-99,2,1,2,1,0,-99,1,1,1,-99,-99,1,-99,1,1,1,2,-99
2/3/2024,5,-99,2,1,-99,-99,-99,-99,1,2,0,2,2,0,0,-99,2,1,2,1,0,-99,1,1,1,-99,-99,1,-99,1,1,1,2,-99
2/3/2024,6,-99,2,2,-99,-99,1,-99,1,2,1,2,2,1,0,-99,2,1,3,0,0,-99,-99,1,1,-99,-99,1,-99,2,0,1,2,-99
